card_name,in_perc_of_decks,avg_copies,deck_winrate,times_played,url,CLASS,RARITY,CARDTYPE,COLLECTIBLE,ELITE,COST,HEALTH,ATK,BATTLECRY,HAS_DIAMOND_QUALITY,MAX_SIDEBOARD_CARDS,DISCOVER,DECK_RULE_MOD_DECK_SIZE,MANATHIRST,TAG_SCRIPT_DATA_NUM_1,ENCHANTMENT_BIRTH_VISUAL,ENCHANTMENT_IDLE_VISUAL,CARDRACE,FACTION,TAUNT,AttackVisualType,TITAN,DONT_PICK_FROM_SUBSETS,AFFECTED_BY_HEALING_DOES_DAMAGE,COUNTER,USE_DISCOVER_VISUALS,AURA,DEATHRATTLE,FREEZE,DECK_ACTION_COST,FORGE,COLLECTION_RELATED_CARD_DATABASE_ID,FORGES_INTO,TRIGGER_VISUAL,MINI_SET,DIVINE_SHIELD,TECH_LEVEL,IS_BACON_POOL_MINION,CHARGE,HAS_SIGNATURE_QUALITY,MULTI_CLASS_GROUP,MULTIPLE_CLASSES,COMBO,COST_UNHOLY,CANT_BE_DAMAGED,OVERLOAD,REBORN,RUSH,DREDGE,SPELLPOWER,KABAL,CORPSE,SECRET,ADJACENT_BUFF,WHELP,BONUSEFFECTS,MAGNETIC,ENTITY_TAG_THRESHOLD_TAG_ID,ENTITY_TAG_THRESHOLD_VALUE,FROZEN,WINDFURY,FAST_BATTLECRY,OUTCAST,COST_FROST,POISONOUS,DevState,IMP,TOPDECK,FINALE,QUEST,LIFESTEAL,JADE_GOLEM,JADE_LOTUS,OVERKILL,CARD_COSTS_HEALTH,CHOOSE_ONE,INFUSE,TAG_SCRIPT_DATA_NUM_2,COST_BLOOD,COLOSSAL,TRANSFORMED_FROM_CARD_VISUAL_TYPE,START_OF_GAME,DISPLAY_CARD_ON_MOUSEOVER,COLOSSAL_LIMB_ON_LEFT,STEALTH,TRADEABLE,COLLECTIONMANAGER_FILTER_MANA_EVEN,SILENCE,FRENZY,EMPOWER,SPELLBURST,CORRUPT,RITUAL,EVILZUG,DORMANT,DECK_RULE_COUNT_AS_COPY_OF_CARD_ID,DEATH_KNIGHT,PLAYER_TAG_THRESHOLD_TAG_ID,PLAYER_TAG_THRESHOLD_VALUE,ADAPT,HEROPOWER_DAMAGE,DISCARD_CARDS,INSPIRE,ECHO,HONORABLEKILL,ENRAGED,RECRUIT,GRIMY_GOONS,MAGNETIC_TO_RACE,OVERHEAL,MULTIPLY_BUFF_VALUE,TARGETING_ARROW_TYPE,IMMUNE_WHILE_ATTACKING,CORRUPTEDCARD,VOODOO_LINK,COLLECTIONMANAGER_FILTER_MANA_ODD,SPARE_PART,EXTRA_DEATHRATTLES_BASE,SPELLPOWER_FIRE,DURABILITY,SPELLPOWER_NATURE,MEGA_WINDFURY,CASTSWHENDRAWN,FORGETFUL,FINISH_ATTACK_SPELL_ON_DAMAGE
Rotface,0.01%,1,51.50%,8,https://hearthstone.fandom.com//wiki/Rotface,10.0,5.0,4.0,1.0,1.0,8.0,6.0,4.0,,,,,,,,0.0,0.0,11.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodent Nest,0.01%,1,57.10%,8,https://hearthstone.fandom.com//wiki/Rodent_Nest,3.0,1.0,4.0,1.0,,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,64961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rabid Worgen,0%,1.7,50.00%,8,https://hearthstone.fandom.com//wiki/Rabid_Worgen,10.0,1.0,4.0,1.0,0.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Package Runner,0%,1.8,38.50%,8,https://hearthstone.fandom.com//wiki/Package_Runner,12.0,1.0,4.0,1.0,,3.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oasis Thrasher,0%,1.4,50.00%,8,https://hearthstone.fandom.com//wiki/Oasis_Thrasher,12.0,1.0,4.0,1.0,,2.0,3.0,2.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oasis Snapjaw,0%,1.5,35.30%,8,https://hearthstone.fandom.com//wiki/Oasis_Snapjaw,12.0,2.0,4.0,1.0,0.0,4.0,7.0,2.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moat Lurker,0%,1.7,28.60%,8,https://hearthstone.fandom.com//wiki/Moat_Lurker,12.0,3.0,4.0,1.0,0.0,6.0,3.0,3.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mechanical Yeti,0%,1.5,63.60%,8,https://hearthstone.fandom.com//wiki/Mechanical_Yeti,12.0,1.0,4.0,1.0,0.0,4.0,5.0,4.0,,,,,,,,0.0,0.0,17.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
Luminous Geode,0%,1.7,53.30%,8,https://hearthstone.fandom.com//wiki/Luminous_Geode,6.0,1.0,4.0,1.0,,2.0,4.0,1.0,,,,,,,,,,18.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lightsteed,0.01%,1,54.20%,8,https://hearthstone.fandom.com//wiki/Lightsteed,6.0,3.0,4.0,1.0,,4.0,6.0,3.0,,,,,,,,,,18.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kryxis the Voracious,0.02%,1,43.10%,8,https://hearthstone.fandom.com//wiki/Kryxis_the_Voracious,14.0,5.0,4.0,1.0,1.0,4.0,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaboom Bot,0%,1.1,46.70%,8,https://hearthstone.fandom.com//wiki/Kaboom_Bot,12.0,1.0,4.0,1.0,,3.0,2.0,2.0,,,,,,,,,,17.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumbo Imp,0.02%,1.2,50.70%,8,https://hearthstone.fandom.com//wiki/Jumbo_Imp,9.0,4.0,4.0,1.0,,10.0,8.0,8.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grimestreet Pawnbroker,0%,1.4,28.60%,8,https://hearthstone.fandom.com//wiki/Grimestreet_Pawnbroker,10.0,3.0,4.0,1.0,0.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gravelsnout Knight,0%,1.3,20.00%,8,https://hearthstone.fandom.com//wiki/Gravelsnout_Knight,12.0,3.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grave Shambler,0%,1.3,47.40%,8,https://hearthstone.fandom.com//wiki/Grave_Shambler,12.0,1.0,4.0,1.0,,4.0,4.0,4.0,,,,,,,,,,18.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giant Mastodon,0.03%,1.1,63.40%,8,https://hearthstone.fandom.com//wiki/Giant_Mastodon,12.0,1.0,4.0,1.0,0.0,9.0,10.0,6.0,,,,,,,,0.0,0.0,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Face Collector,0.02%,1,48.00%,8,https://hearthstone.fandom.com//wiki/Face_Collector,7.0,5.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Diseased Vulture,0%,1.4,45.00%,8,https://hearthstone.fandom.com//wiki/Diseased_Vulture,9.0,4.0,4.0,1.0,0.0,4.0,5.0,3.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coilskar Commander,0.01%,1.4,39.30%,8,https://hearthstone.fandom.com//wiki/Coilskar_Commander,14.0,4.0,4.0,1.0,,6.0,6.0,2.0,1.0,,,,,,,,,92.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cho'gall,0.04%,1,56.70%,8,https://hearthstone.fandom.com//wiki/Cho%27gall,9.0,5.0,4.0,1.0,1.0,7.0,7.0,7.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Careless Mechanist,0%,1.2,35.70%,8,https://hearthstone.fandom.com//wiki/Careless_Mechanist,12.0,1.0,4.0,1.0,,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bug Collector,0%,1.2,52.90%,8,https://hearthstone.fandom.com//wiki/Bug_Collector,12.0,1.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,53921.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Booty Bay Bodyguard,0.01%,1.1,64.30%,8,https://hearthstone.fandom.com//wiki/Booty_Bay_Bodyguard,12.0,2.0,4.0,1.0,0.0,5.0,4.0,5.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blowgill Sniper,0.01%,1.4,47.80%,8,https://hearthstone.fandom.com//wiki/Blowgill_Sniper,12.0,1.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloodscalp Strategist,0%,1,31.80%,8,https://hearthstone.fandom.com//wiki/Bloodscalp_Strategist,3.0,3.0,4.0,1.0,0.0,3.0,4.0,2.0,1.0,,,1.0,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Banana Vendor,0%,1.9,50.00%,8,https://hearthstone.fandom.com//wiki/Banana_Vendor,12.0,1.0,4.0,1.0,0.0,3.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Backroom Bouncer,0%,2,30.80%,8,https://hearthstone.fandom.com//wiki/Backroom_Bouncer,12.0,3.0,4.0,1.0,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arcanosmith,0%,1.4,72.70%,8,https://hearthstone.fandom.com//wiki/Arcanosmith,12.0,1.0,4.0,1.0,0.0,4.0,2.0,3.0,1.0,,,,,,,0.0,0.0,,,1.0,,,,,,,,,,,,39308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arathi Weaponsmith,0%,1.4,52.60%,8,https://hearthstone.fandom.com//wiki/Arathi_Weaponsmith,10.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,1.0,,,,,,,0.0,0.0,,3.0,,1.0,,,,,,,,,,,1707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al'Akir the Windlord,0.01%,1,42.30%,8,https://hearthstone.fandom.com//wiki/Al%27Akir_the_Windlord,8.0,5.0,4.0,1.0,1.0,8.0,6.0,3.0,,,,,,,,0.0,0.0,18.0,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Xaril, Poisoned Mind",0%,1,60.00%,7,"https://hearthstone.fandom.com//wiki/Xaril,_Poisoned_Mind",7.0,5.0,4.0,1.0,1.0,4.0,2.0,3.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vilefiend,0%,1.5,30.80%,7,https://hearthstone.fandom.com//wiki/Vilefiend,12.0,1.0,4.0,1.0,0.0,2.0,2.0,2.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venture Co. Mercenary,0%,2,75.00%,7,https://hearthstone.fandom.com//wiki/Venture_Co._Mercenary,12.0,1.0,4.0,1.0,0.0,5.0,6.0,7.0,,,,,,,,0.0,0.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vengeful Spirit,0.01%,1.2,46.70%,7,https://hearthstone.fandom.com//wiki/Vengeful_Spirit,14.0,4.0,4.0,1.0,,4.0,4.0,4.0,,,,,,,,,,11.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toad of the Wilds,0%,1.4,0%,7,https://hearthstone.fandom.com//wiki/Toad_of_the_Wilds,12.0,1.0,4.0,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test Subject,0%,1.4,0%,7,https://hearthstone.fandom.com//wiki/Test_Subject,6.0,3.0,4.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temple Enforcer,0%,1.2,41.20%,7,https://hearthstone.fandom.com//wiki/Temple_Enforcer,6.0,1.0,4.0,1.0,0.0,5.0,6.0,5.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tak Nozwhisker,0.03%,1,29.50%,7,https://hearthstone.fandom.com//wiki/Tak_Nozwhisker,7.0,5.0,4.0,1.0,1.0,7.0,6.0,6.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stormwind Guard,0.01%,1.3,36.40%,7,https://hearthstone.fandom.com//wiki/Stormwind_Guard,12.0,1.0,4.0,1.0,,5.0,5.0,4.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spirit of the Rhino,0%,1.5,54.50%,7,https://hearthstone.fandom.com//wiki/Spirit_of_the_Rhino,10.0,3.0,4.0,1.0,,1.0,3.0,,,,,,,,,,,11.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spirit Healer,0%,1.2,42.10%,7,https://hearthstone.fandom.com//wiki/Spirit_Healer,12.0,4.0,4.0,1.0,,4.0,6.0,3.0,,,,,,,,,,11.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Second-Rate Bruiser,0%,1.4,63.60%,7,https://hearthstone.fandom.com//wiki/Second-Rate_Bruiser,12.0,3.0,4.0,1.0,0.0,5.0,5.0,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sated Threshadon,0%,1.2,38.90%,7,https://hearthstone.fandom.com//wiki/Sated_Threshadon,12.0,1.0,4.0,1.0,0.0,7.0,7.0,5.0,,,,,,,,0.0,0.0,20.0,,,,,,,,,,1.0,,,,41523.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanguine Reveler,0%,1.8,54.50%,7,https://hearthstone.fandom.com//wiki/Sanguine_Reveler,9.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ratcatcher,0%,1.5,20.00%,7,https://hearthstone.fandom.com//wiki/Ratcatcher,9.0,4.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ram Wrangler,0%,1.3,71.40%,7,https://hearthstone.fandom.com//wiki/Ram_Wrangler,3.0,3.0,4.0,1.0,0.0,5.0,3.0,3.0,1.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quicksand Elemental,0.01%,1.1,45.20%,7,https://hearthstone.fandom.com//wiki/Quicksand_Elemental,12.0,3.0,4.0,1.0,,2.0,2.0,3.0,1.0,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Princess Huhuran,0.02%,1,45.70%,7,https://hearthstone.fandom.com//wiki/Princess_Huhuran,3.0,5.0,4.0,1.0,1.0,5.0,5.0,6.0,1.0,,,,,,,,,20.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ozruk,0.01%,1,53.50%,7,https://hearthstone.fandom.com//wiki/Ozruk,12.0,5.0,4.0,1.0,1.0,9.0,5.0,5.0,1.0,,,,,,,0.0,0.0,18.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Sea Kraken,0%,1.2,50.00%,7,https://hearthstone.fandom.com//wiki/North_Sea_Kraken,12.0,1.0,4.0,1.0,0.0,9.0,7.0,9.0,1.0,,,,,,,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Master of Evolution,0%,1.4,36.40%,7,https://hearthstone.fandom.com//wiki/Master_of_Evolution,8.0,3.0,4.0,1.0,0.0,4.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mana Reservoir,0%,2,22.20%,7,https://hearthstone.fandom.com//wiki/Mana_Reservoir,12.0,1.0,4.0,1.0,0.0,2.0,6.0,0.0,,,,,,,,0.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lion's Guard,0%,1,18.20%,7,https://hearthstone.fandom.com//wiki/Lion%27s_Guard,12.0,1.0,4.0,1.0,,5.0,6.0,4.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hedra the Heretic,0.02%,1,28.30%,7,https://hearthstone.fandom.com//wiki/Hedra_the_Heretic,2.0,5.0,4.0,1.0,1.0,7.0,5.0,4.0,1.0,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goblin Sapper,0%,1.9,68.20%,7,https://hearthstone.fandom.com//wiki/Goblin_Sapper,12.0,3.0,4.0,1.0,0.0,3.0,4.0,2.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frozen Mammoth,0%,2,35.30%,7,https://hearthstone.fandom.com//wiki/Frozen_Mammoth,12.0,4.0,4.0,1.0,,4.0,7.0,6.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flame Leviathan,0.01%,1,48.10%,7,https://hearthstone.fandom.com//wiki/Flame_Leviathan,4.0,5.0,4.0,1.0,1.0,7.0,7.0,7.0,,,,,,,,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feral Gibberer,0%,1.5,45.50%,7,https://hearthstone.fandom.com//wiki/Feral_Gibberer,12.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felsoul Jailer,0%,1,40.00%,7,https://hearthstone.fandom.com//wiki/Felsoul_Jailer,9.0,4.0,4.0,1.0,,5.0,6.0,4.0,1.0,,,,,,,,,15.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
